Date,Open,High,Low,Close,Adj Close,Volume
13/04/2020,195.839996,223.039993,195.039993,216.800003,216.800003,1016900
14/04/2020,198.639999,216.960007,198.240005,208.720001,208.720001,1119625
15/04/2020,231.039993,237.119995,227.039993,234.240005,234.240005,840738
16/04/2020,233.440002,251.919998,230.559998,245.279999,245.279999,876850
17/04/2020,218.320007,225.199997,208,210.160004,210.160004,909600
20/04/2020,221.600006,228.800003,214.160004,224.639999,224.639999,766775
21/04/2020,240.800003,246.399994,232.880005,243.679993,243.679993,1106738
22/04/2020,228.720001,235.520004,225.759995,230.960007,230.960007,409163
23/04/2020,229.520004,235.199997,220.160004,234.320007,234.320007,662888
24/04/2020,228.720001,237.199997,222.639999,225.679993,225.679993,523113
27/04/2020,218.399994,218.960007,201.600006,203.039993,203.039993,578825
28/04/2020,188,200,184.160004,197.919998,197.919998,654013
29/04/2020,183.199997,183.600006,173.199997,177.919998,177.919998,776500
30/04/2020,186.160004,193.440002,184.639999,190.240005,190.240005,594913
01/05/2020,204.399994,210.320007,200.800003,206.880005,206.880005,664813
04/05/2020,216.479996,221.360001,208.320007,209.360001,209.360001,555250
05/05/2020,197.919998,208.240005,196.479996,207.679993,207.679993,502463
06/05/2020,203.279999,217.600006,200.880005,217.279999,217.279999,565500
07/05/2020,209.039993,209.039993,191.520004,201.039993,201.039993,839725
08/05/2020,191.440002,195.600006,189.600006,190,190,558538
11/05/2020,196.639999,200.800003,193.279999,197.839996,197.839996,575638
12/05/2020,196.080002,216,195.440002,216,216,673450
13/05/2020,219.759995,237.759995,219.279999,232.160004,232.160004,917125
14/05/2020,243.279999,251.440002,218.240005,218.240005,218.240005,1013338
15/05/2020,226.479996,230.160004,218.479996,219.600006,219.600006,520013
18/05/2020,197.440002,198.399994,183.119995,187.199997,187.199997,1075375
19/05/2020,188.479996,197.119995,185.279999,196.639999,196.639999,640650
20/05/2020,187.520004,188.559998,182,184.559998,184.559998,750888
21/05/2020,185.679993,190.399994,182.320007,186.960007,186.960007,587900
22/05/2020,187.360001,191.839996,185.600006,185.839996,185.839996,429513
26/05/2020,169.759995,170.559998,160.559998,164.639999,164.639999,1069200
27/05/2020,150,162.160004,149.679993,150.800003,150.800003,1102125
28/05/2020,147.839996,155.199997,147.199997,153.520004,153.520004,890600
29/05/2020,157.759995,161.279999,153.039993,156.479996,156.479996,820288
01/06/2020,156.479996,157.679993,149.119995,150.880005,150.880005,583838
02/06/2020,147.199997,149.919998,144.720001,147.119995,147.119995,698738
03/06/2020,141.119995,141.119995,132.399994,133.759995,133.759995,1214500
04/06/2020,134.320007,137.600006,130.800003,130.960007,130.960007,719438
05/06/2020,112.400002,118.959999,112,116.720001,116.720001,1153238
08/06/2020,110.160004,115.279999,109.919998,111.040001,111.040001,611200
09/06/2020,117.599998,119.199997,114.160004,116.400002,116.400002,747863
10/06/2020,116.879997,125.919998,116.879997,125.760002,125.760002,804000
11/06/2020,142.720001,153.520004,137.600006,153.199997,153.199997,1804350
12/06/2020,136.479996,151.679993,135.759995,139.839996,139.839996,1545950
15/06/2020,153.119995,153.759995,133.759995,135.279999,135.279999,1030725
16/06/2020,119.839996,136.160004,119.440002,128.559998,128.559998,970050
17/06/2020,127.279999,133.119995,127.279999,132.800003,132.800003,531813
18/06/2020,136.320007,136.880005,131.119995,133.279999,133.279999,578938
19/06/2020,127.120003,140.080002,126.639999,137.199997,137.199997,871538
22/06/2020,138.880005,141.600006,135.360001,136.800003,136.800003,680250
23/06/2020,131.759995,135.759995,130.479996,135.360001,135.360001,577150
24/06/2020,140,152.320007,139.679993,149.199997,149.199997,1441288
25/06/2020,152.479996,152.479996,139.119995,140,140,945275
26/06/2020,145.600006,154.080002,143.759995,153.759995,153.759995,1329875
29/06/2020,150.720001,155.039993,147.759995,148.399994,148.399994,881050
30/06/2020,149.440002,149.919998,139.919998,141.679993,141.679993,674100
01/07/2020,140.960007,143.600006,138,140.880005,140.880005,646800
02/07/2020,133.759995,141.679993,132,140.320007,140.320007,742900
06/07/2020,133.839996,136.559998,131.279999,135.520004,135.520004,573513
07/07/2020,137.759995,143.600006,137.360001,142.559998,142.559998,645713
08/07/2020,141.839996,143.919998,138.160004,139.199997,139.199997,720525
09/07/2020,139.360001,150.320007,138.559998,145.759995,145.759995,1180250
10/07/2020,146.720001,147.759995,137.119995,137.279999,137.279999,1075400
13/07/2020,133.440002,140.720001,131.600006,139.759995,139.759995,1243663
14/07/2020,141.839996,143.199997,135.440002,136,136,1215500
15/07/2020,129.279999,132.639999,127.599998,128.639999,128.639999,1040063
16/07/2020,131.440002,132.720001,128.240005,130.720001,130.720001,714800
17/07/2020,129.119995,132.559998,128.960007,130,130,518100
20/07/2020,131.039993,132.399994,128.720001,130.399994,130.399994,398775
21/07/2020,127.519997,128.080002,124.239998,126.400002,126.400002,515013
22/07/2020,128.080002,128.160004,124,124.160004,124.160004,359213
23/07/2020,124.720001,127.599998,122.800003,125.279999,125.279999,566938
24/07/2020,126.160004,128.160004,124.959999,127.440002,127.440002,474313
27/07/2020,127.199997,131.759995,126.400002,127.199997,127.199997,323888
28/07/2020,128.399994,128.960007,125.040001,127.440002,127.440002,253613
29/07/2020,126.800003,126.959999,119.360001,119.360001,119.360001,364200
30/07/2020,124.800003,127.760002,123.040001,123.440002,123.440002,461175
31/07/2020,122.959999,128.639999,122.959999,123.599998,123.599998,490700
03/08/2020,122.400002,124.800003,121.68,123.360001,123.360001,281638
04/08/2020,124,125.040001,122.480003,123.199997,123.199997,407238
05/08/2020,121.199997,121.199997,117.760002,118.32,118.32,377538
06/08/2020,118.720001,120.160004,117.199997,117.760002,117.760002,279650
07/08/2020,119.120003,120,113.199997,113.440002,113.440002,336863
10/08/2020,112,114,111.599998,113.040001,113.040001,314013
11/08/2020,109.360001,112.639999,106.639999,111.839996,111.839996,569800
12/08/2020,107.760002,113.279999,107.440002,111.279999,111.279999,326300
13/08/2020,112.559998,114.239998,110.800003,113.199997,113.199997,274988
14/08/2020,114.559998,114.720001,111.040001,112.800003,112.800003,250638
17/08/2020,113.199997,114.32,112.639999,113.919998,113.919998,179263
18/08/2020,113.68,116.879997,113.519997,115.68,115.68,217763
19/08/2020,115.360001,118,113.68,117.519997,117.519997,221338
20/08/2020,120.160004,120.879997,116.959999,117.839996,117.839996,232438
21/08/2020,118.080002,119.599998,116.559998,118.559998,118.559998,185238
24/08/2020,116,117.760002,112.239998,112.239998,112.239998,253300
25/08/2020,110.480003,113.040001,110,110.639999,110.639999,234200
26/08/2020,111.199997,112.879997,110.800003,111.599998,111.599998,179550
27/08/2020,111.760002,111.760002,105.519997,106.959999,106.959999,404750
28/08/2020,105.360001,107.68,104.32,104.559998,104.559998,321975
31/08/2020,105.120003,108.239998,104.879997,108.239998,108.239998,319913
01/09/2020,108.559998,110.160004,106.480003,106.959999,106.959999,168513
02/09/2020,106.32,107.360001,101.279999,102.160004,102.160004,466150
03/09/2020,101.68,110.080002,99.839996,108.080002,108.080002,722100
04/09/2020,104.480003,114.480003,104.160004,109.360001,109.360001,642825
08/09/2020,113.120003,117.760002,112.800003,116.639999,116.639999,597763
09/09/2020,113.279999,114.879997,109.919998,112.160004,112.160004,356150
10/09/2020,110.400002,117.68,109.279999,117.199997,117.199997,594875
11/09/2020,115.919998,119.599998,115.120003,116.879997,116.879997,532988
14/09/2020,113.68,114.080002,108.639999,110.720001,110.720001,337700
15/09/2020,108.639999,112.559998,108.400002,112,112,269088
16/09/2020,110.800003,111.360001,105.839996,109.760002,109.760002,420763
17/09/2020,113.599998,115.440002,111.199997,113.120003,113.120003,470538
18/09/2020,112.720001,116.879997,112.080002,115.760002,115.760002,334950
21/09/2020,122.800003,127.360001,121.360001,123.599998,123.599998,906263
22/09/2020,123.599998,129.679993,121.360001,127.599998,127.599998,526688
23/09/2020,126,135.360001,123.279999,135.279999,135.279999,565875
24/09/2020,135.839996,139.600006,128.800003,134.399994,134.399994,772100
25/09/2020,136.639999,138.160004,129.119995,130.080002,130.080002,496713
28/09/2020,125.199997,125.440002,118.32,120.879997,120.879997,506463
29/09/2020,121.760002,127.440002,121.599998,125.360001,125.360001,471725
30/09/2020,124.480003,124.559998,117.839996,121.040001,121.040001,607538
01/10/2020,119.440002,122.800003,116.800003,119.919998,119.919998,471988
02/10/2020,125.919998,126.959999,115.120003,116.959999,116.959999,619363
05/10/2020,113.760002,114.400002,110.160004,111.199997,111.199997,465700
06/10/2020,109.199997,115.120003,106,114.239998,114.239998,771650
07/10/2020,109.599998,111.199997,106.959999,108.559998,108.559998,431950
08/10/2020,106.959999,107.279999,103.360001,103.919998,103.919998,603888
09/10/2020,102.480003,105.760002,102,103.919998,103.919998,377650
12/10/2020,103.199997,103.68,99.360001,100.080002,100.080002,400875
13/10/2020,100.720001,106.559998,100.239998,105.839996,105.839996,450413
14/10/2020,105.199997,109.040001,104.400002,108.879997,108.879997,335675
15/10/2020,112.32,112.32,105.839996,106,106,347813
16/10/2020,104.959999,107.199997,103.760002,105.839996,105.839996,203750
19/10/2020,104.400002,110.879997,104.400002,110.639999,110.639999,336150
20/10/2020,108.400002,108.559998,103.760002,107.599998,107.599998,463875
21/10/2020,107.440002,108.559998,105.360001,108.239998,108.239998,242813
